user_id,target_role,background_level,study_hours_per_week,market_scenario,gap_score,estimated_weeks_ready,readiness_label,A B Testing,Accessibility,Adobe Illustrator,Adobe Xd,Analytical Thinking,Attention To Detail,Business Acumen,CSS,Chrome Devtools,Collaboration,Communication,Creativity,Data Modeling,Design Systems,ETL Process,Empathy,Excel,Figma,Figma (Basic),Git,Github,Google Sheets,HTML,Hypothesis Testing,Information Architecture,Interaction Design,Invision,Javascript,Jupyter Notebook,Maze,Miro,Npm Yarn,Numpy,Pandas,Power Bi,Problem Solving,Prototyping,Python,React,Regression Analysis,Responsive Design,Rest Api,SQL,Sketch,Statistics,Tableau,Time Management,Typescript,Usability Testing,User Research,Visual Thinking,Vs Code,Vue.Js,Web Performance,Webpack,Wireframing
USR-2218,Frontend Developer,Lanjutan,8.5,Kompetitif,0.21,32.4,Almost Ready,0.0,0.0,0.0,0.0,0.0,87.0,0.0,60.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,80.0,74.0,0.0,86.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,85.0,0.0,0.0,73.0,0.0,91.0,71.0,0.0,0.0,0.0,0.0,91.0,100.0,0.0,0.0,0.0,83.0,83.0,100.0,59.0,0.0
USR-2219,Frontend Developer,Pemula,19.9,Kompetitif,0.7555,56.8,Significant Gap,0.0,0.0,0.0,0.0,0.0,15.0,0.0,7.0,36.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,33.0,11.0,0.0,23.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,19.0,0.0,0.0,22.0,0.0,22.0,46.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,36.0,14.0,29.0,46.0,0.0
USR-2220,Frontend Developer,Pemula,10.3,Kompetitif,0.7519,100.4,Significant Gap,0.0,0.0,0.0,0.0,0.0,44.0,0.0,32.0,46.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,26.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,13.0,0.0,0.0,28.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,32.0,26.0,0.0,0.0,0.0,9.0,16.0,0.0,18.0,0.0
USR-2221,Frontend Developer,Pemula,21.3,Kompetitif,0.7324,51.7,Significant Gap,0.0,0.0,0.0,0.0,0.0,19.0,0.0,26.0,44.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,5.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,34.0,42.0,0.0,0.0,0.0,0.0,12.0,20.0,0.0,0.0,0.0,40.0,33.0,12.0,100.0,0.0
USR-2222,Frontend Developer,Menengah,25.0,Normal,0.4552,21.7,Needs Work,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,62.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,61.0,46.0,0.0,77.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,32.0,0.0,65.0,44.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0,0.0,0.0,73.0,53.0,49.0,54.0,0.0
USR-2223,Frontend Developer,Pemula,9.8,Kompetitif,0.7947,120.7,Significant Gap,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,23.0,22.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,50.0,0.0,0.0,41.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,16.0,33.0,0.0,0.0,0.0,33.0,20.0,27.0,0.0,0.0
USR-2224,Frontend Developer,Pemula,25.0,Kompetitif,0.7551,44.9,Significant Gap,0.0,0.0,0.0,0.0,0.0,28.0,0.0,17.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,25.0,28.0,0.0,25.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,37.0,0.0,0.0,38.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,15.0,3.0,0.0,0.0,0.0,12.0,21.0,46.0,35.0,0.0
USR-2225,Frontend Developer,Lanjutan,7.4,Normal,0.2985,36.1,Almost Ready,0.0,0.0,0.0,0.0,0.0,80.0,0.0,70.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,89.0,65.0,0.0,100.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,75.0,0.0,0.0,89.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,75.0,86.0,64.0,92.0,0.0
USR-2226,Frontend Developer,Pemula,9.1,Booming,0.7327,76.2,Significant Gap,0.0,0.0,0.0,0.0,0.0,48.0,0.0,10.0,19.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,34.0,37.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,20.0,0.0,0.0,10.0,0.0,50.0,8.0,0.0,0.0,0.0,0.0,13.0,32.0,0.0,0.0,0.0,0.0,48.0,23.0,49.0,0.0
USR-2227,Frontend Developer,Menengah,9.8,Kompetitif,0.4349,62.0,Needs Work,0.0,0.0,0.0,0.0,0.0,70.0,0.0,44.0,35.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,54.0,71.0,0.0,54.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,47.0,0.0,0.0,56.0,0.0,80.0,35.0,0.0,0.0,0.0,0.0,65.0,80.0,0.0,0.0,0.0,37.0,43.0,63.0,47.0,0.0
USR-2228,Frontend Developer,Menengah,12.8,Kompetitif,0.5303,69.5,Needs Work,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,76.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,49.0,33.0,0.0,59.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,39.0,36.0,0.0,0.0,0.0,65.0,34.0,66.0,47.0,0.0
USR-2229,Frontend Developer,Pemula,18.5,Normal,0.6549,38.2,Significant Gap,0.0,0.0,0.0,0.0,0.0,45.0,0.0,45.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,9.0,24.0,0.0,29.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,40.0,0.0,0.0,100.0,0.0,29.0,9.0,0.0,0.0,0.0,0.0,39.0,41.0,0.0,0.0,0.0,50.0,5.0,28.0,24.0,0.0
USR-2230,Frontend Developer,Lanjutan,3.4,Normal,0.274,79.4,Almost Ready,0.0,0.0,0.0,0.0,0.0,73.0,0.0,89.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,72.0,65.0,0.0,91.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,96.0,0.0,0.0,85.0,0.0,63.0,68.0,0.0,0.0,0.0,0.0,80.0,81.0,0.0,0.0,0.0,74.0,78.0,89.0,67.0,0.0
USR-2231,Frontend Developer,Lanjutan,3.5,Kompetitif,0.2287,113.3,Almost Ready,0.0,0.0,0.0,0.0,0.0,94.0,0.0,73.0,53.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,71.0,70.0,0.0,100.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,73.0,0.0,0.0,70.0,0.0,100.0,87.0,0.0,0.0,0.0,0.0,92.0,62.0,0.0,0.0,0.0,83.0,72.0,0.0,91.0,0.0
USR-2232,Frontend Developer,Menengah,16.7,Booming,0.4424,27.0,Needs Work,0.0,0.0,0.0,0.0,0.0,54.0,0.0,100.0,46.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,69.0,100.0,0.0,56.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,58.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,43.0,53.0,0.0,0.0,0.0,0.0,80.0,31.0,0.0,0.0,0.0,46.0,47.0,0.0,80.0,0.0
USR-2233,Frontend Developer,Pemula,10.3,Kompetitif,0.7222,99.7,Significant Gap,0.0,0.0,0.0,0.0,0.0,38.0,0.0,14.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,33.0,7.0,0.0,46.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,47.0,0.0,0.0,18.0,0.0,36.0,50.0,0.0,0.0,0.0,0.0,32.0,6.0,0.0,0.0,0.0,22.0,37.0,33.0,9.0,0.0
USR-2234,Frontend Developer,Menengah,11.4,Kompetitif,0.4242,57.4,Needs Work,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,57.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,66.0,53.0,0.0,62.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,76.0,0.0,0.0,53.0,0.0,100.0,63.0,0.0,0.0,0.0,0.0,73.0,58.0,0.0,0.0,0.0,55.0,35.0,58.0,51.0,0.0
USR-2235,Frontend Developer,Pemula,13.3,Kompetitif,0.7091,78.8,Significant Gap,0.0,0.0,0.0,0.0,0.0,22.0,0.0,40.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,25.0,29.0,0.0,18.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,50.0,0.0,0.0,42.0,0.0,20.0,22.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,45.0,17.0,28.0,47.0,0.0
USR-2236,Frontend Developer,Menengah,10.3,Booming,0.528,46.1,Needs Work,0.0,0.0,0.0,0.0,0.0,51.0,0.0,47.0,57.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,50.0,47.0,0.0,45.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,62.0,0.0,0.0,48.0,0.0,47.0,54.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,54.0,0.0,55.0,35.0,0.0
USR-2237,Frontend Developer,Pemula,18.5,Booming,0.7254,35.0,Significant Gap,0.0,0.0,0.0,0.0,0.0,24.0,0.0,39.0,38.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35.0,22.0,0.0,19.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,11.0,26.0,0.0,0.0,0.0,0.0,46.0,29.0,0.0,0.0,0.0,30.0,24.0,40.0,21.0,0.0
USR-2238,Frontend Developer,Lanjutan,3.8,Kompetitif,0.2439,86.9,Almost Ready,0.0,0.0,0.0,0.0,0.0,100.0,0.0,79.0,72.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,80.0,87.0,0.0,83.0,0.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,77.0,0.0,0.0,94.0,0.0,75.0,66.0,0.0,0.0,0.0,0.0,82.0,68.0,0.0,0.0,0.0,0.0,89.0,92.0,79.0,0.0
USR-2239,Frontend Developer,Pemula,17.7,Normal,0.6887,45.7,Significant Gap,0.0,0.0,0.0,0.0,0.0,42.0,0.0,32.0,39.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,17.0,0.0,22.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,46.0,0.0,0.0,0.0,3.0,0.0,0.0,30.0,0.0,50.0,13.0,0.0,0.0,0.0,0.0,50.0,14.0,0.0,0.0,0.0,100.0,26.0,6.0,38.0,0.0
USR-2240,Frontend Developer,Pemula,6.4,Booming,0.7476,108.4,Significant Gap,0.0,0.0,0.0,0.0,0.0,33.0,0.0,10.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,23.0,20.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,50.0,0.0,0.0,26.0,0.0,50.0,29.0,0.0,0.0,0.0,0.0,50.0,15.0,0.0,0.0,0.0,8.0,44.0,0.0,43.0,0.0
USR-2241,Frontend Developer,Pemula,18.2,Kompetitif,0.7659,61.2,Significant Gap,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,29.0,12.0,0.0,31.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,48.0,0.0,0.0,19.0,0.0,23.0,7.0,0.0,0.0,0.0,0.0,27.0,21.0,0.0,0.0,0.0,34.0,20.0,44.0,44.0,0.0
USR-2242,Frontend Developer,Pemula,11.5,Kompetitif,0.7151,89.6,Significant Gap,0.0,0.0,0.0,0.0,0.0,49.0,0.0,14.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,47.0,100.0,0.0,8.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,16.0,0.0,48.0,7.0,0.0,0.0,0.0,0.0,36.0,18.0,0.0,0.0,0.0,0.0,42.0,10.0,26.0,0.0
USR-2243,Frontend Developer,Lanjutan,6.9,Kompetitif,0.2428,44.7,Almost Ready,0.0,0.0,0.0,0.0,0.0,73.0,0.0,74.0,79.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,67.0,68.0,0.0,73.0,0.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,82.0,0.0,0.0,83.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,80.0,71.0,0.0,0.0,0.0,61.0,81.0,100.0,99.0,0.0
USR-2244,Frontend Developer,Menengah,11.2,Kompetitif,0.5393,67.8,Needs Work,0.0,0.0,0.0,0.0,0.0,70.0,0.0,65.0,57.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,59.0,0.0,58.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,79.0,0.0,43.0,50.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,77.0,38.0,0.0,48.0,0.0
USR-2245,Frontend Developer,Pemula,14.0,Kompetitif,0.7441,78.8,Significant Gap,0.0,0.0,0.0,0.0,0.0,29.0,0.0,18.0,50.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,26.0,44.0,0.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,50.0,0.0,0.0,41.0,0.0,21.0,17.0,0.0,0.0,0.0,0.0,37.0,17.0,0.0,0.0,0.0,18.0,18.0,12.0,16.0,0.0
USR-2246,Frontend Developer,Menengah,3.8,Kompetitif,0.4997,168.9,Needs Work,0.0,0.0,0.0,0.0,0.0,68.0,0.0,46.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,63.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,62.0,0.0,0.0,72.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,38.0,50.0,0.0,0.0,0.0,44.0,43.0,49.0,74.0,0.0
USR-2247,Frontend Developer,Lanjutan,7.3,Booming,0.3357,41.0,Almost Ready,0.0,0.0,0.0,0.0,0.0,61.0,0.0,70.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,97.0,90.0,0.0,68.0,0.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,92.0,0.0,0.0,100.0,0.0,70.0,51.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,100.0,50.0,0.0,71.0,0.0
USR-2248,Frontend Developer,Menengah,9.2,Kompetitif,0.4482,67.6,Needs Work,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,100.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,52.0,55.0,0.0,39.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,80.0,0.0,0.0,60.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,80.0,59.0,47.0,62.0,0.0
USR-2249,Frontend Developer,Lanjutan,5.2,Kompetitif,0.2502,69.9,Almost Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,74.0,97.0,0.0,88.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,88.0,0.0,0.0,66.0,0.0,79.0,85.0,0.0,0.0,0.0,0.0,77.0,80.0,0.0,0.0,0.0,86.0,74.0,73.0,95.0,0.0
USR-2250,Frontend Developer,Pemula,9.2,Booming,0.7648,75.7,Significant Gap,0.0,0.0,0.0,0.0,0.0,34.0,0.0,40.0,20.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,38.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,48.0,0.0,0.0,11.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,43.0,29.0,0.0,0.0,0.0,32.0,1.0,24.0,0.0,0.0
USR-2251,Frontend Developer,Lanjutan,4.7,Kompetitif,0.3955,121.4,Almost Ready,0.0,0.0,0.0,0.0,0.0,100.0,0.0,55.0,78.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,67.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,79.0,62.0,0.0,0.0,0.0,0.0,89.0,69.0,0.0,0.0,0.0,93.0,0.0,0.0,72.0,0.0
USR-2252,Frontend Developer,Menengah,10.5,Normal,0.5453,54.5,Needs Work,0.0,0.0,0.0,0.0,0.0,55.0,0.0,52.0,53.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,41.0,0.0,0.0,29.0,0.0,63.0,48.0,0.0,0.0,0.0,0.0,79.0,60.0,0.0,0.0,0.0,62.0,28.0,42.0,35.0,0.0
USR-2253,Frontend Developer,Menengah,9.8,Booming,0.4799,41.1,Needs Work,0.0,0.0,0.0,0.0,0.0,50.0,0.0,58.0,43.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,42.0,80.0,0.0,20.0,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,66.0,0.0,0.0,38.0,0.0,71.0,54.0,0.0,0.0,0.0,0.0,56.0,70.0,0.0,0.0,0.0,0.0,54.0,55.0,71.0,0.0
USR-2254,Frontend Developer,Pemula,15.3,Booming,0.7304,45.5,Significant Gap,0.0,0.0,0.0,0.0,0.0,21.0,0.0,24.0,100.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,19.0,0.0,0.0,8.0,0.0,26.0,18.0,0.0,0.0,0.0,0.0,50.0,36.0,0.0,0.0,0.0,0.0,16.0,35.0,26.0,0.0
USR-2255,Frontend Developer,Pemula,12.6,Kompetitif,0.6541,76.1,Significant Gap,0.0,0.0,0.0,0.0,0.0,36.0,0.0,32.0,28.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,100.0,0.0,44.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,23.0,0.0,0.0,20.0,0.0,33.0,47.0,0.0,0.0,0.0,0.0,37.0,49.0,0.0,0.0,0.0,30.0,0.0,47.0,32.0,0.0
USR-2256,Frontend Developer,Lanjutan,8.5,Kompetitif,0.1974,36.1,Ready,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,72.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,70.0,92.0,0.0,91.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,98.0,0.0,0.0,83.0,0.0,76.0,63.0,0.0,0.0,0.0,0.0,81.0,87.0,0.0,0.0,0.0,80.0,94.0,95.0,90.0,0.0
USR-2257,Frontend Developer,Menengah,14.1,Booming,0.5497,36.3,Needs Work,0.0,0.0,0.0,0.0,0.0,58.0,0.0,45.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,80.0,0.0,25.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,75.0,0.0,0.0,47.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,73.0,56.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0
USR-2258,Frontend Developer,Menengah,9.8,Booming,0.5346,46.9,Needs Work,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,70.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,80.0,0.0,0.0,75.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,69.0,45.0,0.0,0.0,0.0,56.0,38.0,54.0,0.0,0.0
USR-2259,Frontend Developer,Pemula,25.0,Booming,0.7753,27.8,Significant Gap,0.0,0.0,0.0,0.0,0.0,46.0,0.0,50.0,4.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,29.0,0.0,0.0,19.0,0.0,17.0,31.0,0.0,0.0,0.0,0.0,32.0,24.0,0.0,0.0,0.0,0.0,0.0,13.0,27.0,0.0
USR-2260,Frontend Developer,Pemula,3.0,Normal,0.5826,236.7,Needs Work,0.0,0.0,0.0,0.0,0.0,52.0,0.0,52.0,58.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,46.0,59.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,80.0,0.0,0.0,49.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,52.0,42.0,0.0,0.0,0.0,41.0,60.0,0.0,0.0,0.0
USR-2261,Frontend Developer,Lanjutan,8.1,Normal,0.2177,36.9,Almost Ready,0.0,0.0,0.0,0.0,0.0,78.0,0.0,83.0,66.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,74.0,96.0,0.0,75.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,76.0,0.0,0.0,56.0,0.0,68.0,80.0,0.0,0.0,0.0,0.0,88.0,68.0,0.0,0.0,0.0,100.0,98.0,92.0,92.0,0.0
USR-2262,Frontend Developer,Pemula,18.7,Normal,0.6777,43.4,Significant Gap,0.0,0.0,0.0,0.0,0.0,100.0,0.0,33.0,39.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,33.0,14.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,47.0,33.0,0.0,0.0,0.0,0.0,50.0,46.0,0.0,0.0,0.0,19.0,0.0,100.0,31.0,0.0
USR-2263,Frontend Developer,Pemula,18.1,Booming,0.6906,33.8,Significant Gap,0.0,0.0,0.0,0.0,0.0,35.0,0.0,45.0,18.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,13.0,40.0,0.0,34.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,42.0,0.0,0.0,38.0,0.0,29.0,50.0,0.0,0.0,0.0,0.0,48.0,4.0,0.0,0.0,0.0,20.0,37.0,28.0,20.0,0.0
USR-2264,Frontend Developer,Menengah,7.7,Booming,0.4228,48.7,Needs Work,0.0,0.0,0.0,0.0,0.0,36.0,0.0,60.0,59.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,62.0,48.0,0.0,36.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,53.0,0.0,0.0,72.0,0.0,40.0,100.0,0.0,0.0,0.0,0.0,80.0,62.0,0.0,0.0,0.0,100.0,54.0,56.0,43.0,0.0
USR-2265,Frontend Developer,Menengah,16.3,Kompetitif,0.5232,46.9,Needs Work,0.0,0.0,0.0,0.0,0.0,56.0,0.0,52.0,62.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,36.0,70.0,0.0,43.0,0.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,39.0,0.0,51.0,64.0,0.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,39.0,76.0,57.0,44.0,0.0
USR-2266,Frontend Developer,Pemula,3.0,Kompetitif,0.7698,380.5,Significant Gap,0.0,0.0,0.0,0.0,0.0,35.0,0.0,25.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,21.0,0.0,14.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,50.0,27.0,0.0,0.0,0.0,0.0,42.0,32.0,0.0,0.0,0.0,41.0,19.0,16.0,4.0,0.0
USR-2267,Frontend Developer,Lanjutan,5.7,Normal,0.238,41.1,Almost Ready,0.0,0.0,0.0,0.0,0.0,98.0,0.0,77.0,76.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,80.0,0.0,76.0,0.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,62.0,0.0,90.0,89.0,0.0,0.0,0.0,0.0,63.0,80.0,0.0,0.0,0.0,100.0,88.0,100.0,62.0,0.0
