user_id,target_role,background_level,study_hours_per_week,market_scenario,gap_score,readiness_label,top_missing_skill_1,top_missing_skill_2,top_missing_skill_3,estimated_weeks_ready,current_skills_json
USR-3827,UI/UX Designer,Lanjutan,6.8,Normal,0.1682,Ready,Figma,Interaction Design,Accessibility,28.2,"{""User Research"": 77, ""Wireframing"": 72, ""Prototyping"": 83, ""Usability Testing"": 100, ""Information Architecture"": 90, ""Interaction Design"": 67, ""Design Systems"": 84, ""Accessibility"": 74, ""Figma"": 68, ""Adobe Xd"": 81, ""Sketch"": 87, ""Miro"": 67, ""Invision"": 58, ""Adobe Illustrator"": 89, ""Maze"": 100, ""Empathy"": 100, ""Communication"": 91, ""Visual Thinking"": 100, ""Collaboration"": 84, ""Creativity"": 89}"
USR-3828,UI/UX Designer,Menengah,9.7,Booming,0.5095,Needs Work,Wireframing,Usability Testing,Accessibility,46.3,"{""User Research"": 78, ""Wireframing"": 0, ""Prototyping"": 49, ""Usability Testing"": 0, ""Information Architecture"": 47, ""Interaction Design"": 78, ""Design Systems"": 38, ""Accessibility"": 24, ""Figma"": 36, ""Adobe Xd"": 26, ""Sketch"": 80, ""Miro"": 50, ""Invision"": 55, ""Adobe Illustrator"": 37, ""Maze"": 20, ""Empathy"": 80, ""Communication"": 55, ""Visual Thinking"": 80, ""Collaboration"": 100, ""Creativity"": 46}"
USR-3829,UI/UX Designer,Pemula,4.3,Kompetitif,0.7135,Significant Gap,Wireframing,User Research,Accessibility,239.9,"{""User Research"": 3, ""Wireframing"": 0, ""Prototyping"": 50, ""Usability Testing"": 36, ""Information Architecture"": 46, ""Interaction Design"": 49, ""Design Systems"": 27, ""Accessibility"": 20, ""Figma"": 47, ""Adobe Xd"": 22, ""Sketch"": 0, ""Miro"": 17, ""Invision"": 3, ""Adobe Illustrator"": 0, ""Maze"": 0, ""Empathy"": 43, ""Communication"": 100, ""Visual Thinking"": 27, ""Collaboration"": 0, ""Creativity"": 32}"
USR-3830,UI/UX Designer,Pemula,3.8,Normal,0.7423,Significant Gap,Accessibility,Usability Testing,Prototyping,227.8,"{""User Research"": 27, ""Wireframing"": 27, ""Prototyping"": 7, ""Usability Testing"": 0, ""Information Architecture"": 32, ""Interaction Design"": 10, ""Design Systems"": 50, ""Accessibility"": 0, ""Figma"": 20, ""Adobe Xd"": 10, ""Sketch"": 22, ""Miro"": 100, ""Invision"": 28, ""Adobe Illustrator"": 16, ""Maze"": 37, ""Empathy"": 50, ""Communication"": 44, ""Visual Thinking"": 41, ""Collaboration"": 0, ""Creativity"": 29}"
USR-3831,UI/UX Designer,Pemula,10.4,Kompetitif,0.759,Significant Gap,Figma,Prototyping,Wireframing,111.1,"{""User Research"": 21, ""Wireframing"": 6, ""Prototyping"": 0, ""Usability Testing"": 20, ""Information Architecture"": 0, ""Interaction Design"": 17, ""Design Systems"": 39, ""Accessibility"": 20, ""Figma"": 0, ""Adobe Xd"": 10, ""Sketch"": 33, ""Miro"": 16, ""Invision"": 100, ""Adobe Illustrator"": 28, ""Maze"": 48, ""Empathy"": 15, ""Communication"": 36, ""Visual Thinking"": 38, ""Collaboration"": 33, ""Creativity"": 50}"
USR-3832,UI/UX Designer,Pemula,5.2,Normal,0.7434,Significant Gap,Accessibility,Figma,Usability Testing,160.9,"{""User Research"": 23, ""Wireframing"": 32, ""Prototyping"": 19, ""Usability Testing"": 0, ""Information Architecture"": 0, ""Interaction Design"": 100, ""Design Systems"": 0, ""Accessibility"": 0, ""Figma"": 5, ""Adobe Xd"": 16, ""Sketch"": 10, ""Miro"": 9, ""Invision"": 45, ""Adobe Illustrator"": 3, ""Maze"": 0, ""Empathy"": 50, ""Communication"": 50, ""Visual Thinking"": 47, ""Collaboration"": 35, ""Creativity"": 46}"
USR-3833,UI/UX Designer,Pemula,20.5,Kompetitif,0.7344,Significant Gap,Accessibility,Design Systems,Creativity,52.4,"{""User Research"": 41, ""Wireframing"": 34, ""Prototyping"": 49, ""Usability Testing"": 31, ""Information Architecture"": 7, ""Interaction Design"": 36, ""Design Systems"": 0, ""Accessibility"": 22, ""Figma"": 28, ""Adobe Xd"": 0, ""Sketch"": 17, ""Miro"": 37, ""Invision"": 2, ""Adobe Illustrator"": 23, ""Maze"": 15, ""Empathy"": 47, ""Communication"": 40, ""Visual Thinking"": 29, ""Collaboration"": 23, ""Creativity"": 20}"
USR-3834,UI/UX Designer,Pemula,3.0,Kompetitif,0.6957,Significant Gap,Visual Thinking,Prototyping,Accessibility,351.9,"{""User Research"": 27, ""Wireframing"": 49, ""Prototyping"": 8, ""Usability Testing"": 27, ""Information Architecture"": 22, ""Interaction Design"": 30, ""Design Systems"": 11, ""Accessibility"": 31, ""Figma"": 37, ""Adobe Xd"": 41, ""Sketch"": 23, ""Miro"": 100, ""Invision"": 45, ""Adobe Illustrator"": 42, ""Maze"": 35, ""Empathy"": 36, ""Communication"": 27, ""Visual Thinking"": 0, ""Collaboration"": 18, ""Creativity"": 34}"
USR-3835,UI/UX Designer,Pemula,14.1,Normal,0.7551,Significant Gap,User Research,Visual Thinking,Wireframing,60.4,"{""User Research"": 8, ""Wireframing"": 16, ""Prototyping"": 29, ""Usability Testing"": 11, ""Information Architecture"": 29, ""Interaction Design"": 41, ""Design Systems"": 0, ""Accessibility"": 27, ""Figma"": 50, ""Adobe Xd"": 25, ""Sketch"": 15, ""Miro"": 37, ""Invision"": 22, ""Adobe Illustrator"": 30, ""Maze"": 0, ""Empathy"": 42, ""Communication"": 22, ""Visual Thinking"": 0, ""Collaboration"": 23, ""Creativity"": 45}"
USR-3836,UI/UX Designer,Menengah,9.8,Kompetitif,0.4228,Needs Work,Interaction Design,Adobe Xd,User Research,65.6,"{""User Research"": 48, ""Wireframing"": 78, ""Prototyping"": 52, ""Usability Testing"": 57, ""Information Architecture"": 57, ""Interaction Design"": 37, ""Design Systems"": 63, ""Accessibility"": 54, ""Figma"": 54, ""Adobe Xd"": 26, ""Sketch"": 21, ""Miro"": 57, ""Invision"": 44, ""Adobe Illustrator"": 68, ""Maze"": 64, ""Empathy"": 77, ""Communication"": 62, ""Visual Thinking"": 73, ""Collaboration"": 80, ""Creativity"": 64}"
USR-3837,UI/UX Designer,Pemula,19.2,Normal,0.6525,Significant Gap,Figma,User Research,Design Systems,40.8,"{""User Research"": 0, ""Wireframing"": 44, ""Prototyping"": 44, ""Usability Testing"": 28, ""Information Architecture"": 49, ""Interaction Design"": 14, ""Design Systems"": 0, ""Accessibility"": 100, ""Figma"": 3, ""Adobe Xd"": 37, ""Sketch"": 50, ""Miro"": 16, ""Invision"": 45, ""Adobe Illustrator"": 16, ""Maze"": 19, ""Empathy"": 37, ""Communication"": 43, ""Visual Thinking"": 42, ""Collaboration"": 47, ""Creativity"": 42}"
USR-3838,UI/UX Designer,Menengah,3.0,Kompetitif,0.5033,Needs Work,Figma,User Research,Wireframing,246.7,"{""User Research"": 42, ""Wireframing"": 42, ""Prototyping"": 43, ""Usability Testing"": 38, ""Information Architecture"": 49, ""Interaction Design"": 50, ""Design Systems"": 57, ""Accessibility"": 68, ""Figma"": 0, ""Adobe Xd"": 37, ""Sketch"": 30, ""Miro"": 0, ""Invision"": 76, ""Adobe Illustrator"": 76, ""Maze"": 0, ""Empathy"": 64, ""Communication"": 74, ""Visual Thinking"": 68, ""Collaboration"": 74, ""Creativity"": 73}"
USR-3839,UI/UX Designer,Lanjutan,5.4,Normal,0.3565,Almost Ready,Wireframing,Empathy,Collaboration,67.0,"{""User Research"": 90, ""Wireframing"": 0, ""Prototyping"": 75, ""Usability Testing"": 83, ""Information Architecture"": 86, ""Interaction Design"": 81, ""Design Systems"": 84, ""Accessibility"": 76, ""Figma"": 50, ""Adobe Xd"": 71, ""Sketch"": 83, ""Miro"": 50, ""Invision"": 77, ""Adobe Illustrator"": 100, ""Maze"": 87, ""Empathy"": 0, ""Communication"": 88, ""Visual Thinking"": 65, ""Collaboration"": 0, ""Creativity"": 78}"
USR-3840,UI/UX Designer,Pemula,15.4,Booming,0.7699,Significant Gap,Communication,Figma,Wireframing,45.6,"{""User Research"": 36, ""Wireframing"": 15, ""Prototyping"": 35, ""Usability Testing"": 7, ""Information Architecture"": 0, ""Interaction Design"": 42, ""Design Systems"": 28, ""Accessibility"": 25, ""Figma"": 16, ""Adobe Xd"": 40, ""Sketch"": 0, ""Miro"": 50, ""Invision"": 20, ""Adobe Illustrator"": 19, ""Maze"": 38, ""Empathy"": 16, ""Communication"": 0, ""Visual Thinking"": 21, ""Collaboration"": 34, ""Creativity"": 29}"
USR-3841,UI/UX Designer,Menengah,25.0,Kompetitif,0.5625,Needs Work,Wireframing,Visual Thinking,Information Architecture,33.4,"{""User Research"": 41, ""Wireframing"": 0, ""Prototyping"": 46, ""Usability Testing"": 65, ""Information Architecture"": 0, ""Interaction Design"": 62, ""Design Systems"": 25, ""Accessibility"": 42, ""Figma"": 56, ""Adobe Xd"": 38, ""Sketch"": 71, ""Miro"": 38, ""Invision"": 0, ""Adobe Illustrator"": 0, ""Maze"": 57, ""Empathy"": 80, ""Communication"": 69, ""Visual Thinking"": 0, ""Collaboration"": 79, ""Creativity"": 80}"
USR-3842,UI/UX Designer,Pemula,3.5,Kompetitif,0.4433,Needs Work,Usability Testing,Adobe Xd,Communication,189.5,"{""User Research"": 47, ""Wireframing"": 77, ""Prototyping"": 50, ""Usability Testing"": 0, ""Information Architecture"": 51, ""Interaction Design"": 57, ""Design Systems"": 71, ""Accessibility"": 53, ""Figma"": 72, ""Adobe Xd"": 0, ""Sketch"": 80, ""Miro"": 60, ""Invision"": 73, ""Adobe Illustrator"": 80, ""Maze"": 65, ""Empathy"": 79, ""Communication"": 37, ""Visual Thinking"": 57, ""Collaboration"": 70, ""Creativity"": 54}"
USR-3843,UI/UX Designer,Pemula,7.7,Kompetitif,0.2375,Almost Ready,Wireframing,User Research,Figma,47.9,"{""User Research"": 58, ""Wireframing"": 0, ""Prototyping"": 61, ""Usability Testing"": 87, ""Information Architecture"": 87, ""Interaction Design"": 70, ""Design Systems"": 86, ""Accessibility"": 98, ""Figma"": 62, ""Adobe Xd"": 91, ""Sketch"": 50, ""Miro"": 77, ""Invision"": 91, ""Adobe Illustrator"": 71, ""Maze"": 80, ""Empathy"": 100, ""Communication"": 100, ""Visual Thinking"": 93, ""Collaboration"": 75, ""Creativity"": 94}"
USR-3844,UI/UX Designer,Menengah,13.6,Normal,0.4629,Needs Work,Empathy,Usability Testing,Figma,38.8,"{""User Research"": 57, ""Wireframing"": 65, ""Prototyping"": 50, ""Usability Testing"": 33, ""Information Architecture"": 70, ""Interaction Design"": 53, ""Design Systems"": 75, ""Accessibility"": 57, ""Figma"": 47, ""Adobe Xd"": 80, ""Sketch"": 38, ""Miro"": 52, ""Invision"": 80, ""Adobe Illustrator"": 49, ""Maze"": 60, ""Empathy"": 0, ""Communication"": 48, ""Visual Thinking"": 55, ""Collaboration"": 80, ""Creativity"": 48}"
USR-3845,UI/UX Designer,Lanjutan,7.3,Booming,0.2097,Almost Ready,Adobe Illustrator,Accessibility,Figma,27.6,"{""User Research"": 81, ""Wireframing"": 90, ""Prototyping"": 87, ""Usability Testing"": 94, ""Information Architecture"": 81, ""Interaction Design"": 82, ""Design Systems"": 71, ""Accessibility"": 62, ""Figma"": 73, ""Adobe Xd"": 76, ""Sketch"": 89, ""Miro"": 68, ""Invision"": 59, ""Adobe Illustrator"": 0, ""Maze"": 77, ""Empathy"": 78, ""Communication"": 99, ""Visual Thinking"": 92, ""Collaboration"": 100, ""Creativity"": 90}"
USR-3846,UI/UX Designer,Lanjutan,4.3,Kompetitif,0.1666,Ready,Accessibility,Figma,User Research,60.0,"{""User Research"": 68, ""Wireframing"": 76, ""Prototyping"": 90, ""Usability Testing"": 71, ""Information Architecture"": 90, ""Interaction Design"": 73, ""Design Systems"": 91, ""Accessibility"": 50, ""Figma"": 61, ""Adobe Xd"": 84, ""Sketch"": 92, ""Miro"": 86, ""Invision"": 72, ""Adobe Illustrator"": 82, ""Maze"": 83, ""Empathy"": 100, ""Communication"": 100, ""Visual Thinking"": 100, ""Collaboration"": 100, ""Creativity"": 100}"
USR-3847,UI/UX Designer,Pemula,11.4,Kompetitif,0.7445,Significant Gap,Empathy,Creativity,Wireframing,95.7,"{""User Research"": 17, ""Wireframing"": 7, ""Prototyping"": 35, ""Usability Testing"": 33, ""Information Architecture"": 24, ""Interaction Design"": 37, ""Design Systems"": 44, ""Accessibility"": 37, ""Figma"": 48, ""Adobe Xd"": 36, ""Sketch"": 0, ""Miro"": 17, ""Invision"": 0, ""Adobe Illustrator"": 22, ""Maze"": 50, ""Empathy"": 0, ""Communication"": 5, ""Visual Thinking"": 45, ""Collaboration"": 46, ""Creativity"": 4}"
USR-3848,UI/UX Designer,Lanjutan,8.0,Normal,0.2406,Almost Ready,Collaboration,Invision,Figma,32.7,"{""User Research"": 62, ""Wireframing"": 78, ""Prototyping"": 98, ""Usability Testing"": 85, ""Information Architecture"": 71, ""Interaction Design"": 78, ""Design Systems"": 90, ""Accessibility"": 97, ""Figma"": 53, ""Adobe Xd"": 96, ""Sketch"": 100, ""Miro"": 84, ""Invision"": 0, ""Adobe Illustrator"": 83, ""Maze"": 56, ""Empathy"": 85, ""Communication"": 83, ""Visual Thinking"": 86, ""Collaboration"": 0, ""Creativity"": 100}"
USR-3849,UI/UX Designer,Pemula,3.3,Kompetitif,0.7065,Significant Gap,Visual Thinking,Accessibility,Usability Testing,314.4,"{""User Research"": 36, ""Wireframing"": 27, ""Prototyping"": 32, ""Usability Testing"": 9, ""Information Architecture"": 16, ""Interaction Design"": 46, ""Design Systems"": 23, ""Accessibility"": 18, ""Figma"": 41, ""Adobe Xd"": 28, ""Sketch"": 16, ""Miro"": 50, ""Invision"": 12, ""Adobe Illustrator"": 0, ""Maze"": 7, ""Empathy"": 50, ""Communication"": 50, ""Visual Thinking"": 0, ""Collaboration"": 48, ""Creativity"": 50}"
USR-3850,UI/UX Designer,Lanjutan,7.4,Kompetitif,0.2685,Almost Ready,Empathy,Creativity,Prototyping,51.2,"{""User Research"": 100, ""Wireframing"": 78, ""Prototyping"": 61, ""Usability Testing"": 100, ""Information Architecture"": 84, ""Interaction Design"": 65, ""Design Systems"": 92, ""Accessibility"": 79, ""Figma"": 71, ""Adobe Xd"": 100, ""Sketch"": 64, ""Miro"": 92, ""Invision"": 66, ""Adobe Illustrator"": 100, ""Maze"": 74, ""Empathy"": 0, ""Communication"": 74, ""Visual Thinking"": 88, ""Collaboration"": 100, ""Creativity"": 0}"
USR-3851,UI/UX Designer,Pemula,16.2,Kompetitif,0.7646,Significant Gap,User Research,Accessibility,Empathy,71.0,"{""User Research"": 4, ""Wireframing"": 26, ""Prototyping"": 17, ""Usability Testing"": 17, ""Information Architecture"": 26, ""Interaction Design"": 35, ""Design Systems"": 22, ""Accessibility"": 11, ""Figma"": 28, ""Adobe Xd"": 45, ""Sketch"": 0, ""Miro"": 40, ""Invision"": 39, ""Adobe Illustrator"": 0, ""Maze"": 0, ""Empathy"": 9, ""Communication"": 4, ""Visual Thinking"": 100, ""Collaboration"": 35, ""Creativity"": 9}"
USR-3852,UI/UX Designer,Menengah,7.7,Kompetitif,0.4585,Needs Work,Prototyping,Figma,Communication,91.2,"{""User Research"": 49, ""Wireframing"": 69, ""Prototyping"": 24, ""Usability Testing"": 57, ""Information Architecture"": 39, ""Interaction Design"": 51, ""Design Systems"": 51, ""Accessibility"": 57, ""Figma"": 49, ""Adobe Xd"": 61, ""Sketch"": 48, ""Miro"": 40, ""Invision"": 100, ""Adobe Illustrator"": 60, ""Maze"": 67, ""Empathy"": 68, ""Communication"": 44, ""Visual Thinking"": 73, ""Collaboration"": 52, ""Creativity"": 46}"
USR-3853,UI/UX Designer,Lanjutan,3.0,Normal,0.3109,Almost Ready,Creativity,Adobe Xd,Miro,114.0,"{""User Research"": 84, ""Wireframing"": 79, ""Prototyping"": 50, ""Usability Testing"": 100, ""Information Architecture"": 78, ""Interaction Design"": 88, ""Design Systems"": 69, ""Accessibility"": 82, ""Figma"": 69, ""Adobe Xd"": 0, ""Sketch"": 99, ""Miro"": 0, ""Invision"": 74, ""Adobe Illustrator"": 75, ""Maze"": 77, ""Empathy"": 86, ""Communication"": 75, ""Visual Thinking"": 86, ""Collaboration"": 88, ""Creativity"": 0}"
USR-3854,UI/UX Designer,Pemula,11.8,Kompetitif,0.6962,Significant Gap,Empathy,Usability Testing,Figma,85.2,"{""User Research"": 48, ""Wireframing"": 50, ""Prototyping"": 18, ""Usability Testing"": 0, ""Information Architecture"": 100, ""Interaction Design"": 19, ""Design Systems"": 11, ""Accessibility"": 29, ""Figma"": 22, ""Adobe Xd"": 30, ""Sketch"": 10, ""Miro"": 20, ""Invision"": 12, ""Adobe Illustrator"": 23, ""Maze"": 32, ""Empathy"": 0, ""Communication"": 46, ""Visual Thinking"": 34, ""Collaboration"": 36, ""Creativity"": 50}"
USR-3855,UI/UX Designer,Pemula,4.7,Kompetitif,0.2473,Almost Ready,Design Systems,Miro,Usability Testing,72.9,"{""User Research"": 77, ""Wireframing"": 100, ""Prototyping"": 95, ""Usability Testing"": 54, ""Information Architecture"": 82, ""Interaction Design"": 79, ""Design Systems"": 0, ""Accessibility"": 70, ""Figma"": 68, ""Adobe Xd"": 91, ""Sketch"": 76, ""Miro"": 0, ""Invision"": 69, ""Adobe Illustrator"": 71, ""Maze"": 84, ""Empathy"": 66, ""Communication"": 100, ""Visual Thinking"": 92, ""Collaboration"": 94, ""Creativity"": 100}"
USR-3856,UI/UX Designer,Pemula,9.6,Kompetitif,0.8144,Major Gap,Wireframing,Creativity,Communication,128.1,"{""User Research"": 27, ""Wireframing"": 0, ""Prototyping"": 14, ""Usability Testing"": 26, ""Information Architecture"": 0, ""Interaction Design"": 0, ""Design Systems"": 33, ""Accessibility"": 38, ""Figma"": 12, ""Adobe Xd"": 0, ""Sketch"": 0, ""Miro"": 37, ""Invision"": 0, ""Adobe Illustrator"": 13, ""Maze"": 26, ""Empathy"": 100, ""Communication"": 0, ""Visual Thinking"": 12, ""Collaboration"": 22, ""Creativity"": 0}"
USR-3857,UI/UX Designer,Pemula,10.7,Booming,0.7307,Significant Gap,Creativity,Empathy,Collaboration,60.9,"{""User Research"": 19, ""Wireframing"": 17, ""Prototyping"": 48, ""Usability Testing"": 43, ""Information Architecture"": 36, ""Interaction Design"": 36, ""Design Systems"": 20, ""Accessibility"": 21, ""Figma"": 47, ""Adobe Xd"": 50, ""Sketch"": 0, ""Miro"": 0, ""Invision"": 100, ""Adobe Illustrator"": 50, ""Maze"": 7, ""Empathy"": 13, ""Communication"": 22, ""Visual Thinking"": 13, ""Collaboration"": 0, ""Creativity"": 10}"
USR-3858,UI/UX Designer,Lanjutan,7.5,Booming,0.1586,Ready,User Research,Information Architecture,Prototyping,19.7,"{""User Research"": 63, ""Wireframing"": 77, ""Prototyping"": 72, ""Usability Testing"": 76, ""Information Architecture"": 63, ""Interaction Design"": 82, ""Design Systems"": 100, ""Accessibility"": 87, ""Figma"": 100, ""Adobe Xd"": 91, ""Sketch"": 77, ""Miro"": 61, ""Invision"": 78, ""Adobe Illustrator"": 76, ""Maze"": 82, ""Empathy"": 100, ""Communication"": 88, ""Visual Thinking"": 98, ""Collaboration"": 100, ""Creativity"": 95}"
USR-3859,UI/UX Designer,Lanjutan,7.4,Normal,0.2543,Almost Ready,Information Architecture,Invision,User Research,38.5,"{""User Research"": 55, ""Wireframing"": 93, ""Prototyping"": 80, ""Usability Testing"": 50, ""Information Architecture"": 0, ""Interaction Design"": 88, ""Design Systems"": 74, ""Accessibility"": 75, ""Figma"": 90, ""Adobe Xd"": 75, ""Sketch"": 60, ""Miro"": 82, ""Invision"": 0, ""Adobe Illustrator"": 97, ""Maze"": 82, ""Empathy"": 100, ""Communication"": 100, ""Visual Thinking"": 98, ""Collaboration"": 70, ""Creativity"": 84}"
USR-3860,UI/UX Designer,Menengah,4.6,Kompetitif,0.4852,Needs Work,Visual Thinking,Adobe Xd,User Research,159.9,"{""User Research"": 30, ""Wireframing"": 72, ""Prototyping"": 63, ""Usability Testing"": 43, ""Information Architecture"": 61, ""Interaction Design"": 52, ""Design Systems"": 67, ""Accessibility"": 80, ""Figma"": 45, ""Adobe Xd"": 0, ""Sketch"": 44, ""Miro"": 46, ""Invision"": 52, ""Adobe Illustrator"": 54, ""Maze"": 52, ""Empathy"": 80, ""Communication"": 74, ""Visual Thinking"": 0, ""Collaboration"": 44, ""Creativity"": 56}"
USR-3861,UI/UX Designer,Lanjutan,12.8,Booming,0.3471,Almost Ready,Empathy,Prototyping,Interaction Design,24.8,"{""User Research"": 80, ""Wireframing"": 75, ""Prototyping"": 0, ""Usability Testing"": 64, ""Information Architecture"": 90, ""Interaction Design"": 0, ""Design Systems"": 100, ""Accessibility"": 68, ""Figma"": 64, ""Adobe Xd"": 79, ""Sketch"": 73, ""Miro"": 77, ""Invision"": 82, ""Adobe Illustrator"": 71, ""Maze"": 50, ""Empathy"": 0, ""Communication"": 100, ""Visual Thinking"": 100, ""Collaboration"": 79, ""Creativity"": 76}"
USR-3862,UI/UX Designer,Menengah,7.6,Normal,0.4409,Needs Work,Prototyping,Adobe Xd,Adobe Illustrator,69.9,"{""User Research"": 68, ""Wireframing"": 64, ""Prototyping"": 0, ""Usability Testing"": 52, ""Information Architecture"": 73, ""Interaction Design"": 67, ""Design Systems"": 57, ""Accessibility"": 78, ""Figma"": 49, ""Adobe Xd"": 0, ""Sketch"": 77, ""Miro"": 62, ""Invision"": 67, ""Adobe Illustrator"": 0, ""Maze"": 80, ""Empathy"": 80, ""Communication"": 68, ""Visual Thinking"": 56, ""Collaboration"": 59, ""Creativity"": 61}"
USR-3863,UI/UX Designer,Pemula,14.2,Booming,0.7625,Significant Gap,User Research,Visual Thinking,Figma,49.7,"{""User Research"": 7, ""Wireframing"": 31, ""Prototyping"": 43, ""Usability Testing"": 30, ""Information Architecture"": 26, ""Interaction Design"": 31, ""Design Systems"": 0, ""Accessibility"": 44, ""Figma"": 15, ""Adobe Xd"": 0, ""Sketch"": 21, ""Miro"": 25, ""Invision"": 13, ""Adobe Illustrator"": 12, ""Maze"": 40, ""Empathy"": 12, ""Communication"": 46, ""Visual Thinking"": 0, ""Collaboration"": 36, ""Creativity"": 34}"
USR-3864,UI/UX Designer,Pemula,16.1,Normal,0.8041,Major Gap,Accessibility,Communication,Wireframing,55.7,"{""User Research"": 33, ""Wireframing"": 6, ""Prototyping"": 33, ""Usability Testing"": 22, ""Information Architecture"": 16, ""Interaction Design"": 37, ""Design Systems"": 41, ""Accessibility"": 0, ""Figma"": 27, ""Adobe Xd"": 0, ""Sketch"": 35, ""Miro"": 0, ""Invision"": 39, ""Adobe Illustrator"": 21, ""Maze"": 25, ""Empathy"": 38, ""Communication"": 0, ""Visual Thinking"": 12, ""Collaboration"": 0, ""Creativity"": 15}"
USR-3865,UI/UX Designer,Lanjutan,8.0,Normal,0.3164,Almost Ready,Figma,Communication,Information Architecture,48.3,"{""User Research"": 76, ""Wireframing"": 73, ""Prototyping"": 91, ""Usability Testing"": 84, ""Information Architecture"": 0, ""Interaction Design"": 85, ""Design Systems"": 87, ""Accessibility"": 82, ""Figma"": 0, ""Adobe Xd"": 75, ""Sketch"": 71, ""Miro"": 65, ""Invision"": 57, ""Adobe Illustrator"": 69, ""Maze"": 80, ""Empathy"": 90, ""Communication"": 0, ""Visual Thinking"": 98, ""Collaboration"": 87, ""Creativity"": 100}"
USR-3866,UI/UX Designer,Pemula,11.3,Normal,0.6917,Significant Gap,Empathy,Usability Testing,Accessibility,67.8,"{""User Research"": 35, ""Wireframing"": 39, ""Prototyping"": 28, ""Usability Testing"": 3, ""Information Architecture"": 50, ""Interaction Design"": 22, ""Design Systems"": 20, ""Accessibility"": 27, ""Figma"": 48, ""Adobe Xd"": 46, ""Sketch"": 40, ""Miro"": 30, ""Invision"": 0, ""Adobe Illustrator"": 24, ""Maze"": 7, ""Empathy"": 0, ""Communication"": 50, ""Visual Thinking"": 31, ""Collaboration"": 48, ""Creativity"": 45}"
USR-3867,UI/UX Designer,Lanjutan,6.6,Kompetitif,0.2075,Almost Ready,Empathy,Wireframing,Accessibility,43.4,"{""User Research"": 87, ""Wireframing"": 65, ""Prototyping"": 71, ""Usability Testing"": 69, ""Information Architecture"": 65, ""Interaction Design"": 83, ""Design Systems"": 92, ""Accessibility"": 68, ""Figma"": 78, ""Adobe Xd"": 87, ""Sketch"": 94, ""Miro"": 55, ""Invision"": 71, ""Adobe Illustrator"": 84, ""Maze"": 86, ""Empathy"": 56, ""Communication"": 93, ""Visual Thinking"": 91, ""Collaboration"": 100, ""Creativity"": 91}"
USR-3868,UI/UX Designer,Pemula,7.1,Kompetitif,0.7437,Significant Gap,Figma,Prototyping,Visual Thinking,155.5,"{""User Research"": 46, ""Wireframing"": 37, ""Prototyping"": 0, ""Usability Testing"": 10, ""Information Architecture"": 17, ""Interaction Design"": 32, ""Design Systems"": 26, ""Accessibility"": 50, ""Figma"": 0, ""Adobe Xd"": 41, ""Sketch"": 36, ""Miro"": 12, ""Invision"": 18, ""Adobe Illustrator"": 23, ""Maze"": 43, ""Empathy"": 37, ""Communication"": 16, ""Visual Thinking"": 0, ""Collaboration"": 38, ""Creativity"": 35}"
USR-3869,UI/UX Designer,Pemula,16.2,Normal,0.7698,Significant Gap,Figma,User Research,Empathy,54.7,"{""User Research"": 0, ""Wireframing"": 20, ""Prototyping"": 17, ""Usability Testing"": 23, ""Information Architecture"": 25, ""Interaction Design"": 0, ""Design Systems"": 50, ""Accessibility"": 26, ""Figma"": 0, ""Adobe Xd"": 42, ""Sketch"": 42, ""Miro"": 35, ""Invision"": 31, ""Adobe Illustrator"": 50, ""Maze"": 16, ""Empathy"": 0, ""Communication"": 50, ""Visual Thinking"": 7, ""Collaboration"": 34, ""Creativity"": 25}"
USR-3870,UI/UX Designer,Menengah,3.0,Kompetitif,0.5621,Needs Work,Wireframing,Prototyping,Collaboration,276.8,"{""User Research"": 59, ""Wireframing"": 0, ""Prototyping"": 0, ""Usability Testing"": 64, ""Information Architecture"": 0, ""Interaction Design"": 32, ""Design Systems"": 79, ""Accessibility"": 58, ""Figma"": 56, ""Adobe Xd"": 27, ""Sketch"": 48, ""Miro"": 74, ""Invision"": 34, ""Adobe Illustrator"": 46, ""Maze"": 45, ""Empathy"": 80, ""Communication"": 67, ""Visual Thinking"": 53, ""Collaboration"": 0, ""Creativity"": 58}"
USR-3871,UI/UX Designer,Menengah,25.0,Kompetitif,0.4737,Needs Work,Empathy,Interaction Design,Wireframing,27.6,"{""User Research"": 50, ""Wireframing"": 37, ""Prototyping"": 52, ""Usability Testing"": 69, ""Information Architecture"": 58, ""Interaction Design"": 0, ""Design Systems"": 75, ""Accessibility"": 66, ""Figma"": 100, ""Adobe Xd"": 40, ""Sketch"": 35, ""Miro"": 37, ""Invision"": 73, ""Adobe Illustrator"": 59, ""Maze"": 66, ""Empathy"": 0, ""Communication"": 52, ""Visual Thinking"": 76, ""Collaboration"": 58, ""Creativity"": 56}"
USR-3872,UI/UX Designer,Menengah,9.8,Normal,0.4928,Needs Work,Usability Testing,Figma,Visual Thinking,56.1,"{""User Research"": 70, ""Wireframing"": 46, ""Prototyping"": 46, ""Usability Testing"": 0, ""Information Architecture"": 50, ""Interaction Design"": 58, ""Design Systems"": 78, ""Accessibility"": 45, ""Figma"": 39, ""Adobe Xd"": 53, ""Sketch"": 42, ""Miro"": 55, ""Invision"": 50, ""Adobe Illustrator"": 56, ""Maze"": 50, ""Empathy"": 80, ""Communication"": 72, ""Visual Thinking"": 32, ""Collaboration"": 32, ""Creativity"": 60}"
